unnamed,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
288,TVEpisode,10,Room for Three in Grand Rapids,https://www.hgtv.com/shows/house-hunters/episodes/room-for-three-in-grand-rapids,"New parents in Grand Rapids, Michigan, have discovered that as their family expands, their space has stayed the same. They're hoping to trade up from their small apartment into a house with plenty of room to grow but they can't decide between a turnkey home and one that needs a little work.",171,Grand Rapids,Michigan,0,House Hunters,"Grand Rapids, Michigan","Grand Rapids, Kent County, Michigan, United States of America","(42.9632405, -85.6678639, 0.0)",42.9632405,-85.6678639,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/room-for-three-in-grand-rapids,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a443
1649,TVEpisode,1,Couple Searches for Million Dollar New England Lake House,https://www.hgtv.com/shows/house-hunters/episodes/couple-searches-for-million-dollar-new-england-lake-house,"Pamela and Joe, run several successful businesses in Bedford, N.H. and they're ready to reward themselves with a vacation home on gorgeous Lake Winnipesaukee. While Joe wants 5000-square-feet of luxury, Pamela would rather have less space to maintain. Both agree they'd like a boat house, and a gourmet kitchen that overlooks the water. They're willing to spend as much as $2.5 million for the getaway of their dreams, even with that kind of budget, finding all the amenities they want in this prized setting will be a challenge!",67,Bedford,New Hampshire,1,House Hunters,"Bedford, New Hampshire","Bedford, Hillsborough County, New Hampshire, 03110, United States of America","(42.9464737, -71.5159015, 0.0)",42.9464737,-71.5159015,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/couple-searches-for-million-dollar-new-england-lake-house,Bad,
416,TVEpisode,8,Making it Happen in Hampton Beach,https://www.hgtv.com/shows/house-hunters/episodes/making-it-happen-in-hampton-beach,"A couple searches Hampton Beach, New Hampshire, for a family friendly getaway that has something for everyone. But while one is all about the view and outdoor living space, the other wants something close to the action.",161,Hampton Beach,New Hampshire,0,House Hunters,"Hampton Beach, New Hampshire","Hampton Beach, Atlantic Avenue, Hampton, Rockingham County, New Hampshire, 03842, United States of America","(42.9089196, -70.81002910399201, 0.0)",42.9089196,-70.8100291,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/making-it-happen-in-hampton-beach,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a312
1483,TVEpisode,4,"Wife Wants Quirky, Husband Wants Practical in Western Michigan",https://www.hgtv.com/shows/house-hunters/episodes/wife-wants-quirky-husband-wants-practical-in-western-michigan,"Pastor Scott and his wife, Cindy, are looking for an upgrade over their current house in Jenison, Michigan.  The practical-minded Scott wants a new build with plenty of room for themselves and their two boys, plus convenient features like a finished basement, a mud room, and an attached garage.  But Cindy wants a place with lots of quirks, colorful walls, and fixtures and unique design features.  The last thing she wants is anything cookie-cutter.  It could take divine intervention to get them to compromise.",80,Jenison,Michigan,0,House Hunters,"Jenison, Michigan","Jenison, Georgetown Township, Ottawa County, Michigan, 49428, United States of America","(42.9072481, -85.7919784, 0.0)",42.9072481,-85.7919784,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/wife-wants-quirky-husband-wants-practical-in-western-michigan,Bad,
1221,TVEpisode,3,Couple Seeks Colonial and Craftsman Homes in Buffalo,https://www.hgtv.com/shows/house-hunters/episodes/couple-seeks-colonial-and-craftsman-homes-in-buffalo,"Tired of renting, Chris and Lindsey are ready to make the plunge into homeownership in Buffalo, New York. She wants a Craftsman style home that could some fixing, while he wants a move-in ready Colonial.  While Chris knows they'll have to compromise, Lindsey is holding out hope that they'll find exactly what she wants.",99,Buffalo,New York,0,House Hunters,"Buffalo, New York","Buffalo, Erie County, New York, United States of America","(42.8867166, -78.8783922, 0.0)",42.8867166,-78.8783922,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/couple-seeks-colonial-and-craftsman-homes-in-buffalo,Bad,
1178,TVEpisode,12,Preservationist Buys a Piece of History in Buffalo,https://www.hgtv.com/shows/house-hunters/episodes/preservationist-buys-a-piece-of-history-in-buffalo,"A preservation advocate in Buffalo, New York, is ready to buy her first home. She's looking for a 1920s bungalow with much of its original architecture intact. Finding a place that has the character she wants without blowing her $100,000 budget won't be easy.",103,Buffalo,New York,0,House Hunters,"Buffalo, New York","Buffalo, Erie County, New York, United States of America","(42.8867166, -78.8783922, 0.0)",42.8867166,-78.8783922,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/preservationist-buys-a-piece-of-history-in-buffalo,Bad,
792,TVEpisode,3,Going Big in Buffalo,https://www.hgtv.com/shows/house-hunters/episodes/going-big-in-buffalo,"An engaged couple in Buffalo is ready to move out of her parents' house and into a place of their own where they can start a family. She wants a large Colonial with high-end finishes, and she's willing to push their budget to get it. But he'd rather keep the price down with a more moderately sized split-level house.",132,Buffalo,New York,0,House Hunters,"Buffalo, New York","Buffalo, Erie County, New York, United States of America","(42.8867166, -78.8783922, 0.0)",42.8867166,-78.8783922,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/going-big-in-buffalo,Bad,
741,TVEpisode,4,Going Bigger in Buffalo,https://www.hgtv.com/shows/house-hunters/episodes/going-bigger-in-buffalo,"A newly married couple searches for a home with plenty of space to host extended family in Buffalo. They're also hoping to find a home with plenty of privacy and a spacious backyard. With two very different design aesthetics, however, can they find a home they can agree on?",136,Buffalo,New York,0,House Hunters,"Buffalo, New York","Buffalo, Erie County, New York, United States of America","(42.8867166, -78.8783922, 0.0)",42.8867166,-78.8783922,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/going-bigger-in-buffalo,Bad,
700,TVEpisode,2,Buying Together in Buffalo,https://www.hgtv.com/shows/house-hunters/episodes/buying-together-in-buffalo,"A young, newly-engaged couple is ready to move out of their parents' houses and buy their first home together in Buffalo, New York. He's looking for a ranch with a workshop space away from the house, but she's charmed by houses with character that are close to her job.",139,Buffalo,New York,0,House Hunters,"Buffalo, New York","Buffalo, Erie County, New York, United States of America","(42.8867166, -78.8783922, 0.0)",42.8867166,-78.8783922,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/buying-together-in-buffalo,Bad,
678,TVEpisode,7,Battle Over a Basement in Buffalo,https://www.hgtv.com/shows/house-hunters/episodes/battle-over-a-basement-in-buffalo,"First-time buyers can't decide between an old or new home in Buffalo, New York. He wants a house with lots of character, history and a basement for himself. However, she's hoping for a newer home with a gas range, and she doesn't love the idea of having a basement.",141,Buffalo,New York,0,House Hunters,"Buffalo, New York","Buffalo, Erie County, New York, United States of America","(42.8867166, -78.8783922, 0.0)",42.8867166,-78.8783922,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/battle-over-a-basement-in-buffalo,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a61
1389,TVEpisode,3,Not Waiting for Mr. Right in New Hampshire,https://www.hgtv.com/shows/house-hunters/episodes/not-waiting-for-mr-right-in-new-hampshire,"Instead of waiting to settle down with Mr. Right, KeriAnn has decided to buy her first home on her own in New Hampshire.  She's hoping to find a place that's in between Lowell, Massachusetts where she teaches, and Derry New Hampshire, where she coaches baton twirling.  One major sticking point, the house has to have hardwood floors.  Carpet is a definite no no given her allergies.  It's a tall order to fill, given her strict $250,000 but she's ready to give it a twirl.",87,Derry,New Hampshire,0,House Hunters,"Derry, New Hampshire","Derry, Rockingham County, New Hampshire, 03038, United States of America","(42.8808677, -71.3264492, 0.0)",42.8808677,-71.3264492,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/not-waiting-for-mr.-right-in-new-hampshire,Bad,
1574,TVEpisode,4,A Couple's House Hunt in New Hampshire and Massachusetts,https://www.hgtv.com/shows/house-hunters/episodes/a-couples-house-hunt-in-new-hampshire-and-massachusetts,"Catherine and Thomas live in Derry, New Hampshire, with their young son. They're ready to buy a house together, but there's one major problem. Neither can agree on which state to call home. Catherine wants to move to Massachusetts, near her work.  Thomas is set on staying in New Hampshire. Another hiccup is Thomas' giant antique armoire, which must fit in whatever house they buy. Will the couple be able to come to an agreement or remain divided?",73,Derry,New Hampshie,0,House Hunters,"Derry, New Hampshie",,,42.880556,-71.327222,,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-couples-house-hunt-in-new-hampshire-and-massachusetts,Bad,
1351,TVEpisode,4,"Buying a House With History In Brattleboro, Vermont",https://www.hgtv.com/shows/house-hunters/episodes/buying-a-house-with-history-in-brattleboro-vermont,"Tim is all about getting a house with great architectural details, and has decided his next home in Brattleboro, Vermont, needs to be at least 100 years old.  He's looking for a Dutch Colonial Revival, Brick Colonial or classic farmhouse.  While he's not afraid to take on projects, he knows he can get sidetracked.  With his friends along to keep him in check, he's hoping to find a place that has the character he wants without blowing his $250,000 budget.",90,Brattleboro,Vermont,0,House Hunters,"Brattleboro, Vermont","Brattleboro, Windham County, Vermont, United States of America","(42.8509152, -72.5578678, 0.0)",42.8509152,-72.5578678,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/buying-a-house-with-history-in-brattleboro-vermont,Bad,
451,TVEpisode,4,Ski Condo or Lake House in Vermont,https://www.hgtv.com/shows/house-hunters/episodes/ski-condo-or-lake-house-in-vermont,A couple is searching for a vacation home in southern Vermont. She's an avid gardener who wants a quaint cabin by the lake that she can landscape and enjoy during all four seasons. He's focused on winter and wants a ski condo.,158,,Vermont,0,House Hunters,"Brattleboro, Vermont","Brattleboro, Windham County, Vermont, United States of America","(42.8509152, -72.5578678, 0.0)",42.8509152,-72.5578678,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/ski-condo-or-lake-house-in-vermont,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a282
1114,TVEpisode,13,"Lots of Land or On the Water in Holly, MI",https://www.hgtv.com/shows/house-hunters/episodes/lots-of-land-or-on-the-water-in-holly-mi,"A family in Holly, Michigan, needs to find a house with more space for their kids, but they're torn about what kind of property to buy.  Do they want a house with lots of acres for their family to roam and play, or do they want a home on the water to enjoy more days on the family's boat?",108,Holly,Michigan,0,House Hunters,"Holly, Michigan","Holly, Oakland County, Michigan, United States of America","(42.7919727, -83.6277255, 0.0)",42.7919727,-83.6277255,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/lots-of-land-or-on-the-water-in-holly-mi,Bad,
1742,TVEpisode,3,Coming Home to Nashua,https://www.hgtv.com/shows/house-hunters/episodes/a-picky-couple-wants-a-house-just-like-the-dream-home-they-left-behind-in-pennsylvania,"Keith and Andrea found their dream home in Pensylvania. And then they sold it. Keith decided to change careers and join his family's dental practice in Nashua, NH. Now, they're looking for a house just like the one they left behind. But even with a $500,000 budget, finding another dream home that meets their sky-high expectations is no easy task.",60,Nashua,New Hampshire,0,House Hunters,"Nashua, New Hampshire","Nashua, Hillsborough County, New Hampshire, United States of America","(42.7653662, -71.467566, 0.0)",42.7653662,-71.467566,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/coming-home-to-nashua,Bad,
1713,TVEpisode,13,"Looking for Fun Town in Nashua, New Hampshire",https://www.hgtv.com/shows/house-hunters/episodes/looking-for-fun-town-in-nashua-new-hampshire,"Bill and Margot are school teachers with a dream: to find a starter home in Nashua, New Hampshire, with a nice kitchen, and a big space for the game room they plan to call Fun Town. But with just $180,000 to spend, it's going to be challenging, especially since Margot has her heart set on finding something that's move-in ready. Can Bill convince her to settle for a home that needs work, in order to afford the square footage they both long for?",63,Nashua,New Hampshire,0,House Hunters,"Nashua, New Hampshire","Nashua, Hillsborough County, New Hampshire, United States of America","(42.7653662, -71.467566, 0.0)",42.7653662,-71.467566,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/looking-for-fun-town-in-nashua-new-hampshire,Bad,
